Year_N,Age_of_Driver_N,Age_of_Vehicle_N,Accident_Area_Type_C,On_road_object_hit_C,Off_road_object_hit _C,Junction_Location_C,Car_Make_C,Driver_Sex_C,Vehicle_Manoeuvre_C,Vehicle_Type_C,Point_of_Impact_C,Cost_of_Incident_N,Weeks_to_Repair_N
2011,36,15,Urban area,Parked vehicle,Lamp post,Not at or within 20 metres of junction,VOLVO,Male,Going ahead right-hand bend,Car,Front,255,8
2011,26,6,Urban area,Other object,Other permanent object,Not at or within 20 metres of junction,SUZUKI,Male,Going ahead left-hand bend,Motorcycle ,Nearside,598,11
2011,23,11,Small town,Other object,Road sign or traffic signal,Not at or within 20 metres of junction,FORD,Female,Going ahead right-hand bend,Car,Front,646,8
2011,36,3,Rural,Kerb,Near/Offside crash barrier,Leaving roundabout,FORD,Female,Going ahead other,Car,Nearside,188,11
2011,56,7,Urban area,Kerb,Near/Offside crash barrier,Not at or within 20 metres of junction,FORD,Female,Going ahead other,Minibus,Offside,617,3
2011,56,10,Urban area,Kerb,Other permanent object,Not at or within 20 metres of junction,HONDA,Female,Slowing or stopping,Car,Front,440,2
2011,80,5,Urban area,Bollard or refuge,Road sign or traffic signal,Approaching junction or waiting/parked at junction approach,BMW,Female,Going ahead other,Car,Front,426,5
2011,33,5,Urban area,Other object,Tree,Not at or within 20 metres of junction,MERCEDES,Male,Going ahead other,Car,Nearside,679,1
2011,37,11,Urban area,Bollard or refuge,Central crash barrier,Not at or within 20 metres of junction,RENAULT,Male,Going ahead other,Car,Nearside,729,3
2011,25,5,Urban area,Kerb,Other permanent object,Leaving roundabout,RENAULT,Female,Going ahead other,Car,Front,358,5
2011,61,1,Urban area,Bridge (side),Other permanent object,Not at or within 20 metres of junction,FORD,Female,Going ahead right-hand bend,Car,Offside,414,12
2011,24,9,Urban area,Bollard or refuge,Telegraph or electricity pole,Leaving roundabout,PEUGEOT,Male,Going ahead other,Car,Front,459,3
2011,80,7,Urban area,Kerb,Lamp post,Cleared junction or waiting/parked at junction exit,CITROEN,Male,Going ahead left-hand bend,Car,Front,585,5
2011,78,7,Urban area,Central island of roundabout,Road sign or traffic signal,Entering roundabout,CITROEN,Female,Going ahead other,Car,Front,114,8
2011,26,9,Urban area,Kerb,Wall or fence,Not at or within 20 metres of junction,FIAT,Male,Going ahead right-hand bend,Car,Offside,573,3
2011,74,2,Urban area,Bollard or refuge,Telegraph or electricity pole,Approaching junction or waiting/parked at junction approach,RENAULT,Male,Going ahead other,Car,Front,592,1
2011,55,11,Small town,Kerb,Other permanent object,Not at or within 20 metres of junction,CITROEN,Female,Going ahead right-hand bend,Car,Front,658,12
2011,29,11,Urban area,Kerb,Tree,Not at or within 20 metres of junction,NISSAN,Female,Going ahead other,Car,Front,564,4
2011,49,11,Small town,Kerb,Wall or fence,Not at or within 20 metres of junction,CITROEN,Male,Going ahead left-hand bend,Car,Front,353,5
2011,52,3,Urban area,Bollard or refuge,Lamp post,Not at or within 20 metres of junction,BMW,Male,Going ahead other,Car,Front,748,3
2011,58,12,Urban area,Parked vehicle,Other permanent object,Not at or within 20 metres of junction,ROVER,Male,Going ahead right-hand bend,Car,Front,706,6
2011,25,9,Small town,Kerb,Entered ditch,Not at or within 20 metres of junction,AUDI,Male,Going ahead other,Car,Nearside,430,3
2011,54,3,Rural,Kerb,Tree,Approaching junction or waiting/parked at junction approach,VOLKSWAGEN,Female,Overtaking moving vehicle - offside,Car,Front,537,4
2011,53,8,Urban area,Kerb,Lamp post,Not at or within 20 metres of junction,FORD,Male,Going ahead other,Car,Front,462,5
2011,65,4,Small town,Kerb,Lamp post,Not at or within 20 metres of junction,SUZUKI,Female,Going ahead other,Car,Front,513,8
2011,27,8,Urban area,Bollard or refuge,Central crash barrier,Not at or within 20 metres of junction,LAND ROVER,Male,Overtaking moving vehicle - offside,Car,Front,188,9
2011,42,12,Small town,Bollard or refuge,Other permanent object,Not at or within 20 metres of junction,PEUGEOT,Male,Going ahead other,Car,Offside,436,4
2011,24,6,Small town,Bollard or refuge,Other permanent object,Mid Junction - on roundabout or on main road,AUDI,Female,Going ahead other,Car,Front,172,1
2011,76,5,Urban area,Bollard or refuge,Near/Offside crash barrier,Not at or within 20 metres of junction,FORD,Female,Going ahead other,Car,Front,773,9
2011,46,9,Small town,Kerb,Other permanent object,Not at or within 20 metres of junction,PEUGEOT,Female,Going ahead other,Car,Front,345,2
2011,43,9,Rural,Bollard or refuge,Near/Offside crash barrier,Not at or within 20 metres of junction,RENAULT,Male,Going ahead other,Car,Nearside,421,4
2011,76,6,Small town,Kerb,Entered ditch,Not at or within 20 metres of junction,FORD,Female,Going ahead other,Car,Nearside,185,12
2011,59,14,Urban area,Parked vehicle,Other permanent object,Entering main road,PEUGEOT,Female,Reversing,Car,Back,739,8
2011,21,1,Small town,Kerb,Tree,Mid Junction - on roundabout or on main road,NISSAN,Female,Going ahead other,Car,Nearside,487,10
2011,77,9,Urban area,Bollard or refuge,Road sign or traffic signal,Mid Junction - on roundabout or on main road,RENAULT,Male,Going ahead other,Van / Goods ,Front,158,7
2011,33,3,Urban area,Kerb,Lamp post,Leaving roundabout,SUZUKI,Male,Turning left,Motorcycle ,Nearside,685,7
2011,33,3,Small town,Kerb,Wall or fence,Approaching junction or waiting/parked at junction approach,AUDI,Female,Going ahead left-hand bend,Car,Front,736,1
2011,74,2,Urban area,Kerb,Central crash barrier,Not at or within 20 metres of junction,FIAT,Female,Going ahead other,Car,Front,798,5
2011,17,6,Small town,Kerb,Entered ditch,Approaching junction or waiting/parked at junction approach,MITSUBISHI,Male,Going ahead other,Car,Offside,350,10
2011,52,16,Urban area,Bollard or refuge,Lamp post,Not at or within 20 metres of junction,PEUGEOT,Male,Overtaking static vehicle - offside,Car,Offside,363,9
2011,75,1,Urban area,Kerb,Tree,Not at or within 20 metres of junction,NISSAN,Male,Going ahead right-hand bend,Van / Goods ,Nearside,654,3
2011,24,7,Urban area,Bollard or refuge,Lamp post,Cleared junction or waiting/parked at junction exit,PEUGEOT,Male,Going ahead right-hand bend,Car,Offside,218,3
2011,28,7,Urban area,Parked vehicle,Wall or fence,Not at or within 20 metres of junction,ROVER,Male,Going ahead other,Car,Offside,457,9
2011,53,10,Urban area,Parked vehicle,Wall or fence,Entering main road,VOLVO,Male,Turning left,Car,Front,469,11
2011,32,9,Urban area,Bollard or refuge,Central crash barrier,Not at or within 20 metres of junction,RENAULT,Female,Slowing or stopping,Car,Front,191,9
2011,61,3,Rural,Bollard or refuge,Road sign or traffic signal,Entering from slip road,VOLKSWAGEN,Female,Going ahead left-hand bend,Car,Front,778,11
2011,42,2,Rural,Bollard or refuge,Central crash barrier,Cleared junction or waiting/parked at junction exit,MAZDA,Female,Going ahead other,Car,Front,535,9
2011,54,12,Small town,Kerb,Entered ditch,Not at or within 20 metres of junction,YAMAHA,Male,Going ahead right-hand bend,Motorcycle ,Front,663,12
2011,17,10,Urban area,Kerb,Lamp post,Approaching junction or waiting/parked at junction approach,FORD,Female,Slowing or stopping,Car,Back,476,12
2011,33,9,Urban area,Kerb,Other permanent object,Not at or within 20 metres of junction,SKODA,Male,Going ahead other,Car,Nearside,742,6
2011,56,9,Urban area,Kerb,Other permanent object,Not at or within 20 metres of junction,HONDA,Male,Going ahead other,Car,Front,788,1
2011,73,11,Rural,Parked vehicle,Other permanent object,Not at or within 20 metres of junction,CITROEN,Male,Going ahead other,Car,Front,229,6
2011,58,13,Urban area,Kerb,Other permanent object,Not at or within 20 metres of junction,PEUGEOT,Male,Slowing or stopping,Car,Front,128,4
2011,57,11,Rural,Kerb,Tree,Leaving main road,PEUGEOT,Male,Slowing or stopping,Car,Nearside,336,7
2011,36,2,Urban area,Bridge (side),Near/Offside crash barrier,Not at or within 20 metres of junction,FORD,Male,Going ahead other,Car,Nearside,519,0
2011,64,17,Urban area,Kerb,Telegraph or electricity pole,Not at or within 20 metres of junction,CITROEN,Male,Going ahead right-hand bend,Car,Front,277,9
2011,76,14,Small town,Kerb,Lamp post,Not at or within 20 metres of junction,RENAULT,Male,Going ahead other,Car,Nearside,585,12
2011,25,9,Rural,Bollard or refuge,Road sign or traffic signal,Approaching junction or waiting/parked at junction approach,SUBARU,Male,Going ahead left-hand bend,Car,Front,471,1
2011,30,13,Urban area,Kerb,Other permanent object,Not at or within 20 metres of junction,ALFA ROMEO,Male,Going ahead other,Car,Did not impact,662,6
2011,43,15,Urban area,Parked vehicle,Tree,Not at or within 20 metres of junction,FORD,Male,Parked,Car,Back,391,7
2011,58,9,Rural,Any animal (except ridden horse),Other permanent object,Mid Junction - on roundabout or on main road,PEUGEOT,Male,Going ahead right-hand bend,Car,Nearside,220,11
2011,41,9,Urban area,Parked vehicle,Telegraph or electricity pole,Not at or within 20 metres of junction,JAGUAR,Male,Going ahead right-hand bend,Car,Offside,279,4
2011,26,10,Urban area,Kerb,Road sign or traffic signal,Cleared junction or waiting/parked at junction exit,CITROEN,Female,Turning left,Car,Nearside,653,1
2011,20,10,Rural,Kerb,Near/Offside crash barrier,Entering roundabout,PEUGEOT,Female,Turning left,Car,Nearside,176,3
2011,29,24,Urban area,Kerb,Tree,Not at or within 20 metres of junction,FORD,Male,Going ahead left-hand bend,Car,Front,520,9
2011,21,4,Small town,Any animal (except ridden horse),Entered ditch,Not at or within 20 metres of junction,SUZUKI,Male,Going ahead other,Motorcycle ,Front,157,5
2011,74,14,Small town,Parked vehicle,Other permanent object,Not at or within 20 metres of junction,SUZUKI,Female,Going ahead other,Car,Front,578,7
2011,23,11,Urban area,Kerb,Lamp post,Not at or within 20 metres of junction,VOLKSWAGEN,Male,Overtaking moving vehicle - offside,Car,Offside,663,12
2011,67,11,Urban area,Kerb,Tree,Not at or within 20 metres of junction,NISSAN,Male,Going ahead right-hand bend,Car,Offside,589,5
2011,17,6,Urban area,Kerb,Other permanent object,Leaving main road,PEUGEOT,Female,Turning right,Car,Front,169,12
2011,28,11,Small town,Kerb,Other permanent object,Mid Junction - on roundabout or on main road,PEUGEOT,Female,Going ahead other,Car,Nearside,325,9
2011,17,9,Rural,Kerb,Tree,Not at or within 20 metres of junction,PEUGEOT,Male,Going ahead left-hand bend,Car,Front,307,1
2011,40,8,Urban area,Kerb,Lamp post,Mid Junction - on roundabout or on main road,RENAULT,Male,Going ahead other,Car,Offside,687,2
2011,65,13,Urban area,Kerb,Lamp post,Not at or within 20 metres of junction,ROVER,Male,Going ahead other,Car,Front,246,6
2011,38,15,Urban area,Kerb,Road sign or traffic signal,Approaching junction or waiting/parked at junction approach,FORD,Male,Changing lane to left,Car,Front,539,3
2011,70,8,Urban area,Kerb,Lamp post,Not at or within 20 metres of junction,PEUGEOT,Male,Going ahead left-hand bend,Car,Front,173,0
2011,31,6,Urban area,Open door of vehicle,Central crash barrier,Not at or within 20 metres of junction,CHEVROLET,Female,Slowing or stopping,Car,Front,243,7
2011,54,6,Urban area,Kerb,Road sign or traffic signal,Approaching junction or waiting/parked at junction approach,FORD,Male,Going ahead left-hand bend,Car,Offside,790,2
2011,54,1,Urban area,Kerb,Other permanent object,Mid Junction - on roundabout or on main road,HYUNDAI,Female,Going ahead left-hand bend,Car,Front,658,7
2011,52,2,Urban area,Kerb,Near/Offside crash barrier,Not at or within 20 metres of junction,FORD,Female,Going ahead other,Car,Front,772,0
2011,76,10,Urban area,Parked vehicle,Other permanent object,Not at or within 20 metres of junction,CITROEN,Female,Going ahead other,Car,Nearside,331,0
2011,48,2,Urban area,Kerb,Road sign or traffic signal,Entering main road,TOYOTA,Female,Turning right,Car,Front,627,3
2011,41,8,Small town,Kerb,Tree,Not at or within 20 metres of junction,PEUGEOT,Female,Going ahead right-hand bend,Car,Nearside,122,6
2011,46,13,Small town,Kerb,Tree,Not at or within 20 metres of junction,RENAULT,Male,Going ahead right-hand bend,Car,Nearside,489,2
2011,30,22,Urban area,Kerb,Entered ditch,Not at or within 20 metres of junction,PEUGEOT,Male,Going ahead left-hand bend,Car,Front,129,11
2011,19,8,Urban area,Bollard or refuge,Lamp post,Mid Junction - on roundabout or on main road,KIA,Female,Going ahead other,Car,Front,382,5
2011,70,14,Urban area,Kerb,Other permanent object,Approaching junction or waiting/parked at junction approach,VOLKSWAGEN,Male,Going ahead other,Car,Front,671,3
2011,71,10,Urban area,Kerb,Tree,Entering main road,HONDA,Male,Going ahead other,Motorcycle 125cc and under,Front,629,5
2011,30,2,Urban area,Kerb,Road sign or traffic signal,Not at or within 20 metres of junction,VOLKSWAGEN,Male,Going ahead other,Car,Nearside,296,9
2011,71,7,Rural,Kerb,Tree,Cleared junction or waiting/parked at junction exit,MITSUBISHI,Male,Going ahead right-hand bend,Car,Front,562,6
2011,31,3,Urban area,Central island of roundabout,Road sign or traffic signal,Entering roundabout,NISSAN,Male,Going ahead other,Car,Front,354,9
2011,63,7,Urban area,Kerb,Central crash barrier,Not at or within 20 metres of junction,RENAULT,Male,Going ahead other,Car,Front,535,12
2011,77,10,Urban area,Parked vehicle,Lamp post,Not at or within 20 metres of junction,HONDA,Male,Going ahead other,Car,Front,429,2
2011,18,4,Urban area,Kerb,Lamp post,Not at or within 20 metres of junction,VOLKSWAGEN,Male,Going ahead other,Car,Front,303,7
2011,56,6,Urban area,Kerb,Telegraph or electricity pole,Not at or within 20 metres of junction,JAGUAR,Male,Going ahead other,Car,Front,640,7
2011,63,1,Urban area,Any animal (except ridden horse),Entered ditch,Not at or within 20 metres of junction,FORD,Female,Going ahead other,Car,Front,388,12
2011,22,8,Small town,Kerb,Entered ditch,Not at or within 20 metres of junction,HONDA,Male,Going ahead right-hand bend,Motorcycle ,Nearside,213,5
2011,39,16,Rural,Central island of roundabout,Other permanent object,Entering roundabout,FORD,Male,Going ahead other,Car,Front,151,4
2011,41,1,Rural,Bridge (side),Entered ditch,Not at or within 20 metres of junction,FORD,Female,Going ahead other,Car,Nearside,318,8
2011,26,2,Urban area,Kerb,Tree,Leaving roundabout,FORD,Male,Going ahead other,Van / Goods ,Front,111,10
2011,41,10,Urban area,Bollard or refuge,Tree,Approaching junction or waiting/parked at junction approach,FORD,Male,Changing lane to left,Car,Nearside,336,12
2011,67,14,Rural,Kerb,Tree,Not at or within 20 metres of junction,ROVER,Male,Going ahead right-hand bend,Car,Offside,292,11
2011,30,9,Small town,Bollard or refuge,Central crash barrier,Not at or within 20 metres of junction,FORD,Male,Changing lane to right,Car,Offside,262,1
2011,46,8,Small town,Any animal (except ridden horse),Central crash barrier,Not at or within 20 metres of junction,CITROEN,Female,Going ahead other,Car,Front,321,2
2011,47,13,Urban area,Other object,Entered ditch,Approaching junction or waiting/parked at junction approach,RENAULT,Male,Going ahead left-hand bend,Car,Offside,773,6
2011,56,12,Small town,Any animal (except ridden horse),Near/Offside crash barrier,Not at or within 20 metres of junction,RENAULT,Male,Going ahead right-hand bend,Car,Front,401,2
2011,79,13,Urban area,Bollard or refuge,Entered ditch,Not at or within 20 metres of junction,NISSAN,Male,Going ahead other,Car,Front,638,6
2011,34,20,Urban area,Kerb,Entered ditch,Not at or within 20 metres of junction,FORD,Male,Going ahead left-hand bend,Car,Front,338,0
2011,80,13,Small town,Kerb,Telegraph or electricity pole,Not at or within 20 metres of junction,CITROEN,Male,Going ahead left-hand bend,Car,Offside,300,2
2011,18,11,Urban area,Parked vehicle,Other permanent object,Not at or within 20 metres of junction,DUCATI,Male,Going ahead other,Motorcycle ,Offside,125,8
2011,32,3,Rural,Bollard or refuge,Road sign or traffic signal,Entering main road,HYUNDAI,Male,Moving off,Car,Front,245,1
2011,33,3,Urban area,Kerb,Lamp post,Leaving main road,PEUGEOT,Male,Going ahead other,Car,Front,301,5
2011,43,15,Urban area,Kerb,Lamp post,Not at or within 20 metres of junction,RENAULT,Male,Going ahead right-hand bend,Car,Front,138,8
2011,73,14,Small town,Kerb,Lamp post,Leaving roundabout,PEUGEOT,Female,Going ahead other,Car,Front,124,12
2011,24,15,Small town,Parked vehicle,Other permanent object,Approaching junction or waiting/parked at junction approach,SKODA,Male,Going ahead other,Car,Front,642,10
2011,77,13,Rural,Kerb,Tree,Cleared junction or waiting/parked at junction exit,MAZDA,Male,Going ahead other,Car,Front,533,0
